Hart House A	9	1,0,1,1	1
Hart House B	9	1,1,0,1	1
London Union B	9	0,1,1,1	1
New South Wales A	9	0,1,1,1	1
Sydney Union C	9	1,1,0,1	1
UCD L&H B	9	0,1,1,1	1
British Columbia A	8	1,1,0,1	1
Cornell A	8	1,1,0,1	1
Denver A	8	0,1,1,1	1
Franklin & Marshall A	8	1,1,1,0	1
Glasgow A	8	1,0,1,1	1
Harvard A	8	1,1,0,1	1
La Verne A	8	1,0,1,1	1
Linkopings A	8	1,0,1,1	1
Nottingham A	8	0,1,1,1	1
Queensland C	8	1,1,0,1	1
Queensland UT A	8	0,1,1,1	1
Sciences Po A	8	0,1,1,1	1
Stanford A	8	1,1,1,0	1
Sydney Union B	8	0,1,1,1	1
Tel Aviv A	8	0,1,1,1	1
UCD Law A	8	1,0,1,1	1
Visoka škola PEP A	8	1,0,1,1	1
Yale B	8	1,0,1,1	1
Autónomo México A	7	1,1,0,1	1
Brown A	7	0,1,1,1	1
Cambridge B	7	1,1,1,0	1
Cambridge C	7	1,1,1,0	1
Columbia A	7	1,1,1,0	1
Dhaka A	7	1,1,0,1	1
Durham A	7	1,1,1,0	1
Glasgow B	7	1,0,1,1	1
King's London A	7	0,1,1,1	1
LSE A	7	1,1,1,0	1
London Union A	7	1,1,0,1	1
Loyola Marymount A	7	1,1,0,1	1
Manchester A	7	0,1,0,2	1
McGill A	7	1,1,0,1	1
Melbourne C	7	1,0,1,1	1
Monash A	7	1,1,1,0	1
NIBM (India) A	7	0,1,1,1	1
Nanyang TU A	7	0,1,1,1	1
Ottawa B	7	1,0,1,1	1
Oxford A	7	0,2,0,1	1
Pennsylvania A	7	1,0,1,1	1
Queen's A	7	1,1,1,0	1
Queen's B	7	0,1,1,1	1
Queensland A	7	0,1,1,1	1
Seoul A	7	1,0,1,1	1
Sydney Union A	7	1,1,0,1	1
TCD Hist A	7	1,1,1,0	1
Tufts A	7	0,1,1,1	1
UCD Law B	7	0,1,1,1	1
UKIM Skopje A	7	0,1,1,1	1
UT Sydney B	7	1,1,1,0	1
Vermont A	7	0,1,1,1	1
Victoria Wellington A	7	1,1,0,1	1
Victoria Wellington B	7	1,0,1,1	1
Wollongong A	7	1,1,0,1	1
Yale A	7	1,1,1,0	1
Alaska A	6	1,1,0,1	1
Alberta A	6	1,1,1,0	1
Ateneo A	6	1,1,1,0	1
Athens UEB A	6	1,1,0,1	1
Auckland A	6	1,0,1,1	1
Auckland B	6	1,0,1,1	1
